match_id,radiant_win
802,0.3206796912205628
805,0.7097675552524104
807,0.7688107069351621
808,0.8456313037385961
811,0.3376259184797602
815,0.13104298189267077
820,0.7502374805497989
838,0.16072281963267468
861,0.15312645640019598
886,0.22277477818768282
889,0.1017201368887149
904,0.6528164302801845
913,0.4315794053404723
928,0.7068099964691027
931,0.6210361949469767
932,0.6667678398520471
945,0.7435582897115646
953,0.8504813725346294
955,0.3430845420185164
970,0.5366670536587935
972,0.42159527111944933
978,0.5743931949133507
982,0.7819691896160192
983,0.7156522273110987
984,0.3317342090118353
987,0.5471259997597298
1000,0.6235635851237117
1006,0.6046219620124625
1014,0.7423360431255785
1030,0.5422933842456191
1037,0.7330591964164952
1044,0.6155860095873752
1046,0.7917145420964338
1048,0.4046357222519259
1053,0.8601545916203216
1057,0.6958228761733534
1077,0.8824262830154941
1085,0.9636932763063932
1087,0.7324594704123989
1088,0.7344982800477723
1096,0.10859984272827035
1098,0.9588071917003641
1100,0.10600282561362546
1113,0.7210068933445726
1119,0.7260179473037265
1127,0.5121097204832518
1142,0.35827614554783155
1148,0.35021090362139984
1157,0.20955807693100711
1158,0.7590475577927392
1163,0.4137425736078206
1167,0.6533536241313295
1168,0.3291836475685973
1181,0.059956164050046126
1183,0.23649164481138557
1191,0.5790448906972918
1192,0.1671935534387865
1198,0.7850038936946511
1216,0.16441607172169298
1218,0.6436942095023734
1221,0.9644330846803688
1222,0.3202797237761983
1225,0.14536509782016446
1226,0.43688572163029415
1230,0.20314978195058975
1242,0.7448086819770356
1247,0.6697824244083583
1253,0.33189180288901604
1259,0.6080202467331134
1271,0.856840275109556
1282,0.5281230811264654
1284,0.9494007196828386
1293,0.4190102388051454
1294,0.6105160562285898
1298,0.4485758059678145
1306,0.6200871178773575
1316,0.7117546765091255
1321,0.31171330707441314
1331,0.4309493941764856
1336,0.18150614352148772
1341,0.5497347132659356
1348,0.5122434167013648
1356,0.8627320125589946
1384,0.2836198405508924
1389,0.6043219069108591
1391,0.603047954549487
1413,0.8019775694553233
1419,0.6201569991734877
1426,0.8304697404215653
1440,0.6694993606810536
1445,0.5790335525210353
1465,0.40839656689238024
1470,0.47792273923084644
1472,0.4800580679194726
1484,0.5446322996762892
1485,0.10356333347000654
1486,0.8917154183705324
1488,0.565898957087455
1498,0.04065410667450631
1508,0.6458569970266054
1518,0.8476879569467097
1526,0.21954203633337704
1527,0.7618354930838872
1528,0.23123028689191163
1540,0.6223561302216879
1546,0.46115576837233124
1551,0.7916998954547465
1564,0.7451659923684468
1565,0.8859905014112712
1568,0.9294390787525443
1572,0.6518292810009878
1573,0.10970896293867292
1581,0.41795355296167
1585,0.8890615242094387
1588,0.2584414393635219
1595,0.22437760150267486
1596,0.2716300463910347
1603,0.2982106111017049
1615,0.6110550108105653
1621,0.46746368772873625
1623,0.2441027417442308
1630,0.4234866491871714
1636,0.6689268898006557
1642,0.21480383138960563
1654,0.7436917118881576
1657,0.884922270871732
1665,0.39734357763955314
1666,0.7903567872987771
1676,0.7393910218511238
1678,0.5248875752779809
1683,0.5049772471820114
1685,0.0607823377195198
1687,0.015825733870746386
1690,0.21533130367437345
1702,0.40131816111326696
1703,0.2318045571690045
1714,0.30290852764127774
1716,0.5639301088218995
1726,0.17897999105884965
1748,0.2978277891094219
1750,0.20685101468305073
1762,0.9483237232417391
1765,0.10783713141972116
1767,0.5326982835485248
1773,0.33834163544865115
1774,0.18658085383044481
1776,0.6515693048357488
1782,0.8337037873568649
1799,0.5015516761281074
1803,0.49916928738147515
1811,0.407359371434045
1820,0.4442114992347998
1823,0.8041588928719074
1864,0.6857964876290773
1871,0.5266418374890326
1874,0.08060284822186263
1878,0.3362606471816096
1888,0.6954832719503155
1895,0.8185476321649794
1896,0.4411922652027369
1899,0.5364659578443712
1901,0.5613417589568038
1903,0.6480966799006723
1913,0.15551473935874777
1935,0.7887770981734247
1946,0.22537794985466877
1958,0.7959932193433473
1960,0.5457536793618242
1968,0.335480290471563
1969,0.5425424734654132
1973,0.25357682603063003
1974,0.5043341394380967
1977,0.4423857567627413
1992,0.6349421998420107
1995,0.1918157758344821
2001,0.7744637108628395
2017,0.48273070064808293
2018,0.22370061042975442
2020,0.36436044645400595
2021,0.30039718502062124
2027,0.4005980070818933
2036,0.5655965263883191
2040,0.18597425280052085
2041,0.16368269959827636
2047,0.9068343736815677
2049,0.3302698284215678
2059,0.28133110213157353
2066,0.2558380063396881
2068,0.5222903024852894
2069,0.7200012434174924
2081,0.42380971610961793
2083,0.5537903522909413
2084,0.8877348596024712
2085,0.9403635052897065
2096,0.46388181828434744
2104,0.19090235273474598
2105,0.1608416083222249
2110,0.355300698581493
2112,0.08764875472124019
2115,0.5219706886795239
2120,0.1472389746639506
2121,0.13059455768724113
2125,0.8546149347347451
2128,0.6033190697463793
2129,0.3820759531515354
2138,0.5580093851645848
2159,0.7323073655884017
2160,0.20245547485344131
2180,0.6625802851505772
2181,0.5748476982364973
2183,0.7240570077686733
2189,0.15006659546909087
2192,0.4376080355584222
2193,0.9014436448269713
2197,0.1201751919386389
2201,0.4232093765500683
2206,0.840281549486985
2208,0.8208905852541319
2210,0.6853808011314547
2212,0.6998143906598743
2220,0.5648761676555998
2226,0.5064124241148448
2227,0.05943371404488541
2229,0.3729434529594905
2233,0.1950752486638122
2234,0.8910294062280505
2237,0.3449866806066287
2238,0.5759714468046881
2246,0.35122638782049614
2248,0.28218813294534567
2265,0.37059474912843565
2268,0.39272529288604474
2270,0.7012064365014339
2276,0.8183386347372765
2278,0.8406045934579157
2290,0.5989343281214513
2298,0.3922027496182167
2305,0.10318325161446769
2320,0.6066831104989862
2325,0.4857862026789884
2329,0.8626250243799803
2342,0.6217050978292917
2352,0.19182785950833825
2387,0.7001624815386912
2397,0.20944576441423285
2399,0.6779553093949863
2401,0.6269866270401628
2404,0.28535990542725187
2411,0.6846736900481324
2422,0.6501776109451932
2424,0.7798092514260184
2425,0.2191171335596949
2429,0.17586944188175951
2433,0.549997300331383
2434,0.6719436488274662
2436,0.09303084691620873
2440,0.11005535759257462
2448,0.5476563050639208
2458,0.6500660307314072
2460,0.34757421013708495
2466,0.624919328396438
2473,0.42837941925382667
2479,0.31568885045171224
2493,0.18438563565378227
2504,0.18120218911616515
2524,0.7680206362426343
2526,0.9782647529413556
2531,0.2894603288273432
2532,0.06837625311808772
2546,0.4911517554022939
2561,0.8543491541391943
2565,0.1580011763628563
2570,0.5722653223209077
2579,0.5918679776746919
2581,0.21093967462471389
2592,0.7488604612837549
2593,0.38086589011589705
2594,0.27189606491254503
2618,0.7934797415489004
2628,0.39856153648456905
2638,0.4466792438023549
2647,0.6158628552326969
2654,0.7157636478268599
2655,0.552294974742142
2669,0.20794654295961298
2674,0.5336710632983624
2677,0.6876508257653624
2687,0.34122791729999247
2689,0.23211889400071611
2694,0.648007535192312
2702,0.2688824046875188
2704,0.9263417480842341
2706,0.893977067447141
2712,0.0920040775951434
2716,0.437481691328816
2727,0.28200175858252297
2729,0.3390752880524245
2738,0.8106966808273247
2739,0.2436547459994565
2745,0.7907347805931783
2759,0.72365970544809
2766,0.7118435043770852
2767,0.416214398324917
2773,0.23910326705351492
2778,0.649451580893577
2783,0.4885204934578778
2788,0.6605963303144089
2792,0.5929367724505988
2803,0.4278651284153775
2808,0.14821291486436644
2816,0.3428781299988226
2821,0.9450875733070223
2826,0.8321995072044432
2840,0.46687895714053407
2844,0.7942328219511503
2846,0.28264158144601087
2847,0.40013865509325225
2857,0.7146003099508903
2861,0.17745221515434853
2888,0.5549043903070144
2903,0.6632602287351752
2904,0.36073354104570177
2907,0.2073757895916175
2909,0.294836828374049
2910,0.44161466878463046
2915,0.5117753475819968
2918,0.6806741120741278
2920,0.47948494781646667
2926,0.21075300147849477
2929,0.9292709781602352
2947,0.5826573267650513
2950,0.6895989271021321
2952,0.45775799811978607
2953,0.3579290093083747
2956,0.3091493566802393
2961,0.5437026792419563
2962,0.9433511310148176
2967,0.2238096982015257
2973,0.6418275377537342
2974,0.4515652529057021
2981,0.5667417811555681
3001,0.25602754287477586
3006,0.09295021585348462
3007,0.6974780539687115
3008,0.591663453246255
3014,0.492504286995745
3022,0.5213329782317925
3032,0.5482195462972913
3033,0.8675326528799735
3043,0.4775405607668904
3048,0.16126798799875722
3061,0.2743881714707819
3063,0.3374848780566255
3087,0.5253605550754327
3088,0.42081567229217126
3096,0.0669614339601997
3102,0.11115624418889909
3111,0.6148290801861815
3119,0.7256334515175223
3122,0.6393779836473639
3126,0.6817224664051462
3131,0.3684155723877528
3132,0.40120338469434
3145,0.8617265975933251
3154,0.6769384273715674
3178,0.5673376092017975
3186,0.3235883105442466
3187,0.4945732289243439
3189,0.3692899929247062
3191,0.9077268610590665
3192,0.9416667828152839
3199,0.4406952898547643
3211,0.486661298978594
3224,0.41855248094831815
3225,0.440603533298681
3231,0.513428423238909
3235,0.4921975447412404
3237,0.6130468527395588
3240,0.12470891661403331
3242,0.5568085371978618
3254,0.8023064356408286
3256,0.44078442638932736
3257,0.3878208564364894
3289,0.5435364763140832
3294,0.40040064635535544
3301,0.40246349462007497
3302,0.3464312777707267
3314,0.33959040593045664
3326,0.5384821737911987
3332,0.7658664751053557
3345,0.5546039117612349
3349,0.6690966399659982
3357,0.7803374262915936
3380,0.4868514254524091
3389,0.6885041376771526
3397,0.9120290927184167
3399,0.5818881433644427
3407,0.817176117918957
3411,0.26879562186815975
3413,0.5152688099931103
3417,0.2632070441811587
3418,0.05892704877920135
3426,0.8208203270613038
3443,0.12380146623894324
3456,0.8996571884491448
3464,0.7976927295988963
3467,0.7275743186268933
3473,0.61048205978459
3479,0.08566278790572072
3481,0.8582539325554063
3492,0.5699224015930817
3498,0.9119012700406002
3499,0.4008350707600381
3505,0.7193824036814247
3529,0.43837590610776145
3535,0.3739201280807538
3540,0.2732901099096524
3561,0.7036194537321261
3564,0.9123259382538687
3574,0.5326096979884447
3590,0.7681705419974646
3592,0.26647077099165234
3596,0.8972754976652733
3604,0.20677303030021466
3620,0.7028150008899703
3623,0.2363306005566546
3632,0.7560831009003404
3641,0.3150412189053695
3647,0.20812350040483352
3653,0.11102294388296723
3656,0.40233768225086836
3667,0.6727321011445673
3672,0.4293600761870104
3683,0.6676851848969535
3695,0.4492119633532088
3717,0.4931428867525003
3736,0.2982546488676816
3740,0.3043377748181196
3753,0.4463886119536721
3769,0.6179694042177448
3771,0.5596571870321905
3787,0.8961891705450601
3790,0.37394252916681014
3792,0.8280520578536728
3801,0.2768135250445238
3806,0.7137095152706829
3812,0.06313483213896841
3815,0.8202690352045906
3840,0.7317853749086599
3846,0.5141643533336283
3858,0.5302224790647079
3872,0.27806334415487255
3873,0.18820171685739215
3874,0.587377272683056
3876,0.85037865618025
3880,0.6094642905558123
3882,0.4166001763842134
3894,0.6443100046405437
3901,0.829027298187581
3902,0.7252230405253077
3908,0.821446703412388
3919,0.27832977900227224
3921,0.22297756194936993
3922,0.37069996762200735
3924,0.06023172910750799
3939,0.8382345977318845
3952,0.4300107648787457
3959,0.4200474139318151
3964,0.21875654591608837
3972,0.6859059928319015
3978,0.9196284933052923
3979,0.492032661003058
3988,0.049080113379540435
3989,0.8211181847916601
3991,0.7289162880961285
3996,0.9304431836081202
4005,0.2654095319123709
4012,0.4506290208214026
4013,0.3076843540179786
4014,0.06681502339066626
4018,0.4863779835479543
4027,0.41385276552967526
4030,0.21998695596031032
4035,0.3898735441687484
4036,0.8858455419089045
4046,0.8581492441834567
4059,0.28358856440419555
4066,0.3816213530253965
4082,0.5422824051020497
4090,0.702809422440477
4100,0.926182952224108
4107,0.5041049460020927
4109,0.07306678509042736
4110,0.4797606815465195
4121,0.44916988089958937
4123,0.31251085079192303
4124,0.7775224873662626
4129,0.8957535539475304
4136,0.5359393722929652
4139,0.4165458271220565
4145,0.5738162752178894
4154,0.4835344983983134
4156,0.8631901954989799
4161,0.41592968998898966
4165,0.5263055655055824
4169,0.43063782903240666
4188,0.6887446777499417
4195,0.375204787006986
4204,0.9217895796324659
4211,0.7827921117249812
4213,0.6681144671903019
4218,0.3601259141748698
4220,0.8176081794147817
4222,0.039674198323693836
4227,0.6009711642524476
4229,0.9122062326509262
4233,0.475393720755406
4239,0.8261401953055343
4242,0.5375776289347999
4249,0.6389753739807345
4260,0.8589910394895746
4263,0.8179352249696997
4265,0.6855026243519236
4267,0.47729010353293316
4276,0.913589465613029
4278,0.6583195221790676
4279,0.1997819661304294
4280,0.049279786977396454
4281,0.35714456665084193
4282,0.7304882506335767
4288,0.14646129980376582
4306,0.45936083007382555
4308,0.24979452602225294
4309,0.4544705701154322
4313,0.5018243200895623
4320,0.9964590163163527
4324,0.4090152278473059
4334,0.6562468190108042
4341,0.39721565245605667
4349,0.19810461084925404
4353,0.6035401431284834
4354,0.4989336158660116
4356,0.25737696569555174
4366,0.38668414908582055
4371,0.7062866069370038
4375,0.3998782803874988
4377,0.850335490011492
4384,0.17419074714025118
4389,0.36174298683267
4394,0.42669790453371087
4409,0.5072442279107656
4411,0.6106810011924388
4416,0.3676786461878601
4437,0.44602249818516365
4442,0.3613942603280189
4443,0.4557452747048938
4449,0.3906520823920137
4457,0.3604404865925749
4459,0.4928931746045714
4472,0.2260947840243206
4475,0.6755593152074805
4476,0.7939413335739657
4482,0.4643562910674985
4519,0.039316989471216736
4533,0.6597628798614066
4537,0.12184065133491903
4538,0.26036866566434685
4541,0.28999675488625676
4556,0.8512730531829498
4558,0.6605608820752732
4567,0.6577448695921504
4586,0.31677428396229723
4596,0.6080723096130362
4615,0.7563928079384152
4617,0.2911497753363414
4619,0.37299943272937547
4623,0.12545481536926706
4643,0.330966520895651
4644,0.08007839715432397
4645,0.5378913433196912
4655,0.06644490236159017
4658,0.7725595205731335
4667,0.06995587128291401
4669,0.4909038242284304
4674,0.38027704353631625
4691,0.10400375461313432
4704,0.4929404090178579
4708,0.7425560246193229
4733,0.9031999354307405
4745,0.13319268678902976
4748,0.24022978631049477
4749,0.24063974290274992
4755,0.4293723042781598
4760,0.5619478197348523
4762,0.46364023599521487
4763,0.37198606095404435
4771,0.713008315184537
4772,0.6836793428281412
4782,0.897444145732788
4786,0.13855223717267506
4792,0.5649628081390833
4798,0.515407244919574
4803,0.16367964037827057
4817,0.7094397433567651
4818,0.5440926325724507
4825,0.06885914622589256
4832,0.12205264127834296
4834,0.717182961308588
4836,0.15504958421589482
4837,0.6562199095015705
4852,0.1445441109468864
4853,0.42117533920836897
4858,0.14405800591424214
4862,0.5958702641323087
4888,0.2821971108896726
4889,0.8019781384573009
4893,0.5010608804125686
4897,0.8547983023951277
4909,0.23825898992925928
4952,0.5397383137235826
4961,0.49555242634009466
4969,0.8093507567763408
4972,0.4397578810863084
4998,0.29891430434417393
5029,0.812191190648612
5031,0.3521437900443593
5041,0.23172044537454492
5044,0.4413801042639494
5045,0.5425783772739882
5047,0.24802283780999768
5050,0.9533552122127982
5051,0.17836038616248964
5056,0.3601625207918158
5060,0.6276674646283272
5061,0.8653134515214099
5064,0.42995043781316733
5069,0.8813610876163522
5073,0.509474406962908
5074,0.9028886925148453
5077,0.08553745980680025
5099,0.42639683250456034
5120,0.8706120967143797
5125,0.6402929809265465
5137,0.1493231554477751
5146,0.6491602048367103
5148,0.6409561408771808
5155,0.2774756979107443
5178,0.2251502771791277
5187,0.8948472179551608
5188,0.4892629025742831
5198,0.1710741182631346
5205,0.21562241290108133
5210,0.23057453583316276
5212,0.3450633905356809
5214,0.2565700298016332
5215,0.4948644282472874
5217,0.12221355375413154
5219,0.02325344209132381
5227,0.31319395935292926
5233,0.8229766281546951
5241,0.5295554334121267
5257,0.6655244454217969
5259,0.2820948563842949
5262,0.2852451436800331
5266,0.3680000660811461
5275,0.5176505804222592
5291,0.5762504007530106
5299,0.4506601673628719
5302,0.5129834614838938
5304,0.6331154616178084
5310,0.3686725654549845
5325,0.21768685233448526
5332,0.6643100578256449
5341,0.3364417169817101
5343,0.5805955865205171
5349,0.2400735870706317
5350,0.363596230788982
5365,0.785902381739987
5367,0.4369190630476245
5372,0.201007659844079
5385,0.4735967645536976
5392,0.3808969376860531
5399,0.2573027969617627
5402,0.8819398649054758
5407,0.6219398442764126
5411,0.5093777327182856
5415,0.5846936454076149
5423,0.592341436224488
5426,0.15406025900699202
5437,0.5735169504171638
5440,0.27649886532014883
5445,0.7498761712933283
5454,0.21719924234172477
5460,0.7963607638784332
5470,0.7104984589127159
5472,0.22471691689119816
5480,0.07926289635522689
5484,0.03212932655571923
5485,0.9312440478688407
5497,0.7218509167153464
5501,0.6823966424968855
5513,0.5396100082465403
5563,0.30220589620049343
5564,0.4484690812048259
5570,0.6120885016698671
5582,0.3170380538042641
5616,0.6532463275974935
5617,0.5233608007907374
5619,0.39420387457208406
5626,0.631453107025759
5628,0.20105774697537007
5629,0.5230216856448414
5630,0.3902262389934056
5634,0.2923182866264595
5646,0.18309624416099402
5650,0.4278716035594117
5664,0.9153043198639672
5666,0.7901592833547779
5678,0.9354215497679453
5687,0.2405172215452444
5691,0.6873794123247506
5694,0.5733821757804981
5703,0.34071861070737186
5709,0.1994448759578456
5711,0.18300194973215364
5718,0.46350997907004005
5724,0.7611909129057084
5725,0.25873124371535167
5726,0.31963238183708065
5728,0.820877946737569
5753,0.6840254769863117
5758,0.21243994660163643
5759,0.22252787942109875
5766,0.24625178985170917
5772,0.2577451488759403
5775,0.2667905409464757
5780,0.7931768126591997
5782,0.5944593406379403
5784,0.5863699903211314
5804,0.6378247163778854
5808,0.7914661087285195
5809,0.38526364267191404
5815,0.42946227749588767
5817,0.5909529735890043
5825,0.45327440968572924
5833,0.5532646392870392
5838,0.33944493113128893
5840,0.5346609650015942
5846,0.6035307686225188
5848,0.5178007453965029
5851,0.8127656956774018
5867,0.2988094578084357
5869,0.42628994891443855
5870,0.3955411114283962
5871,0.665149802918822
5873,0.349322776331274
5875,0.3326081536523982
5876,0.6177602791958106
5879,0.873484803000231
5880,0.3862344872583174
5881,0.17441477535436614
5887,0.45161157242127636
5891,0.5974734782196566
5893,0.5262788263987961
5907,0.7596035509051635
5909,0.24159297992066872
5915,0.04982221577200724
5917,0.5185992155782108
5918,0.12023070382799861
5929,0.6373075502370287
5935,0.773270651167908
5938,0.3288774087834656
5940,0.42168255213408207
5942,0.1278947067850625
5950,0.6179314062363819
5963,0.1515535232348737
5968,0.5309845061240048
5969,0.7928746590583751
5970,0.39181349062733256
5978,0.4004323109181212
5987,0.7745452952478676
5990,0.27438856324646355
5997,0.8798629555471871
5998,0.43697043597692253
6001,0.4235778937086703
6004,0.6242679721668499
6005,0.24072947414124954
6011,0.5456763845986047
6013,0.7046842358429283
6029,0.4840103801846343
6043,0.3840307919214291
6045,0.15847419483754727
6049,0.21976504188425477
6051,0.7073043107560383
6064,0.5184454386514655
6066,0.07824034588442728
6071,0.8657952643769227
6078,0.44708312404152023
6085,0.27289788543942783
6086,0.7218836493429557
6095,0.330073888724072
6103,0.25438606063743674
6105,0.2871413194612096
6106,0.7960318041848093
6107,0.4090733917576912
6111,0.7122496125265637
6114,0.797614874171827
6118,0.5294488248459646
6139,0.08631115062145499
6140,0.43426139741202785
6147,0.6183519749616767
6153,0.8417362279738164
6156,0.611201192359646
6158,0.35717334311062493
6163,0.33629107217517556
6165,0.5356714715945952
6176,0.598589200820862
6178,0.5713588888989604
6182,0.3933711234493745
6199,0.1732694760535482
6207,0.2436807615549896
6220,0.4614849032351984
6223,0.41873158348007977
6227,0.22238804086212652
6235,0.6954465478849735
6246,0.5483798587851548
6259,0.19755313912201633
6267,0.6801064786745344
6278,0.8279821535722617
6287,0.910884273511005
6307,0.6328932849427839
6312,0.8594913199054938
6314,0.47450911116282324
6315,0.43806136374815874
6316,0.0978404383685746
6321,0.5686538597987034
6324,0.7475810995438568
6325,0.9663595322498014
6332,0.7056908006703827
6336,0.487210842288917
6337,0.5518062539922899
6341,0.6852048695410166
6349,0.7952668375381002
6353,0.3475342379600751
6362,0.6896462885901314
6371,0.35694954002094303
6386,0.17406959740785793
6387,0.6300439436026601
6388,0.7131318861345212
6389,0.7513957715181335
6391,0.6266309632683816
6410,0.33455639925122965
6413,0.34257534397899064
6421,0.41392221566759685
6428,0.6262105574141936
6429,0.5041997496699532
6433,0.44395703132003056
6438,0.5292525188295666
6439,0.6010663373074769
6442,0.6748529223897235
6444,0.6787043863480233
6451,0.7667778264983581
6456,0.4110116604742501
6461,0.8303919544492542
6478,0.5326909314407637
6483,0.11062069525197346
6488,0.4287409612750321
6489,0.6552800316706812
6498,0.8933385643856135
6501,0.19007909077777893
6505,0.541088792090766
6513,0.1341299959624286
6515,0.48062553070655406
6531,0.6873102865554552
6562,0.41394853868359605
6564,0.6527129375384073
6572,0.816385036675763
6574,0.3893777170083966
6586,0.7341263119139636
6588,0.1740335316584869
6601,0.577911904414075
6608,0.6172823929128708
6611,0.1341801575173487
6614,0.1595197827612978
6617,0.29392932170745084
6628,0.4801298955712179
6632,0.3304669413971134
6642,0.4221497312815238
6643,0.8664819944419728
6660,0.5471748172791321
6667,0.038055857946839786
6671,0.10028670245056935
6682,0.6254714758632389
6699,0.7891968960439417
6702,0.5377628138955554
6703,0.9468658307423328
6705,0.28697276662515137
6707,0.32193663424183305
6709,0.7084164647647501
6718,0.1983047503232082
6720,0.4505136799599087
6721,0.40425622251332094
6725,0.2049174363513808
6726,0.4603795196045994
6727,0.2744827350393959
6760,0.41090585546559016
6788,0.6676917307697762
6791,0.37552687462568146
6793,0.06716680371895624
6794,0.2842894136494091
6808,0.43721066047072865
6809,0.7895633918347188
6810,0.8156679077852499
6819,0.6903947712251906
6820,0.8233200614009304
6829,0.23831834987369555
6831,0.2161803699475795
6833,0.9658547855515933
6847,0.925618789973233
6856,0.7153945011370143
6858,0.18910746598497946
6860,0.5850063618747015
6866,0.5296980999819813
6871,0.6282900978821904
6872,0.4346808000857585
6877,0.49926703879352297
6878,0.7459332655337607
6879,0.47768007678168145
6880,0.6729017733652328
6886,0.8030686774270517
6894,0.5804127001174989
6897,0.28417210737237975
6906,0.5805326994715898
6916,0.558650911386498
6919,0.6880727213333651
6939,0.7240503335290718
6958,0.8518078773556277
6959,0.5363266312188371
6967,0.821880120039302
6989,0.9360671964952503
7000,0.5273143358970748
7004,0.4210741931567416
7006,0.7353082891182662
7007,0.4485377086893626
7008,0.8621261454735673
7027,0.7402589821849019
7055,0.6747276737761116
7059,0.7089783433756691
7066,0.405864286043468
7067,0.5601834670530993
7073,0.6591448521865773
7080,0.6220134031801009
7089,0.4729846795567133
7099,0.12146326844263679
7109,0.6255253757977138
7134,0.5642335425668523
7138,0.6301390992691218
7139,0.429864999578056
7142,0.23216776688540136
7151,0.35883410974134733
7153,0.28243869721053644
7169,0.3180866241313011
7185,0.3980723722453019
7193,0.2128362921385007
7200,0.9212343758949109
7216,0.5705968245308767
7221,0.857708676217825
7223,0.6380822751236528
7236,0.6672983824896142
7237,0.6284642713535175
7244,0.3403592322998636
7245,0.7167295289167824
7251,0.33985015446892314
7252,0.7611837277649793
7264,0.7083442779197539
7284,0.44730860048901155
7301,0.6093759186251142
7304,0.6060126521645077
7307,0.6069827709387337
7308,0.40348722327072717
7315,0.7117787018095592
7323,0.2900429913021811
7324,0.27798829052552326
7326,0.5197039220071629
7330,0.7624592058141157
7367,0.7476154925939716
7371,0.7409250406164452
7389,0.5757783745656064
7394,0.27177040041270734
7404,0.5055845135977124
7410,0.3220918816283356
7423,0.02456036035976152
7434,0.29720119589230376
7438,0.23190296575017744
7449,0.29675631492219173
7461,0.4453691729517306
7464,0.7260949061916582
7465,0.6215573492112573
7469,0.6273288518300457
7472,0.6624549686649928
7474,0.12237887410277772
7492,0.1660461170173942
7496,0.6824756268033411
7499,0.6800744786000846
7507,0.8027287862443757
7513,0.7372980416532461
7515,0.5904759511437118
7535,0.7072303927484898
7542,0.6254749973770515
7568,0.5863359085323474
7578,0.75217350208004
7586,0.896469322792279
7587,0.41045383434934773
7593,0.2451791342586437
7608,0.7551384836749766
7613,0.21582342664204288
7617,0.4603839503723157
7624,0.7443692474116719
7627,0.6878772126100192
7630,0.567322417543682
7634,0.2821559035843226
7644,0.6426186227219004
7651,0.31911040827069165
7655,0.5539397596253791
7659,0.5021751999155739
7665,0.30307567467289087
7666,0.8840152067957816
7675,0.44645014354645357
7678,0.2000952554277133
7689,0.21643311656830347
7695,0.7200963832111571
7696,0.30173172733946935
7708,0.054283817695721846
7725,0.8097874414388827
7731,0.381311191908569
7737,0.19439319043099215
7739,0.711380495888278
7758,0.6306814525834711
7763,0.21729280418537186
7769,0.5002735368005191
7775,0.6361546180924934
7783,0.38794863381352823
7787,0.07903762438434259
7788,0.5899208487787114
7792,0.6617854185255977
7797,0.7609208947605983
7798,0.6202960767065244
7800,0.42520619734722587
